Time resolution is 1 ps
第 2193 行数据的第 7 位为 0
第 2194 行数据的第 0 位为 1
第 2194 行数据的第 1 位为 0
第 2194 行数据的第 2 位为 0
第 2194 行数据的第 3 位为 0
第 2194 行数据的第 4 位为 0
第 2194 行数据的第 5 位为 0
第 2194 行数据的第 6 位为 0
第 2194 行数据的第 7 位为 1
第 2195 行数据的第 0 位为 0
第 2195 行数据的第 1 位为 0
第 2195 行数据的第 2 位为 0
第 2195 行数据的第 3 位为 0
第 2195 行数据的第 4 位为 0
第 2195 行数据的第 5 位为 0
第 2195 行数据的第 6 位为 0
第 2195 行数据的第 7 位为 0
第 2196 行数据的第 0 位为 0
第 2196 行数据的第 1 位为 1
第 2196 行数据的第 2 位为 1
第 2196 行数据的第 3 位为 1
第 2196 行数据的第 4 位为 1
第 2196 行数据的第 5 位为 1
第 2196 行数据的第 6 位为 1
第 2196 行数据的第 7 位为 1
第 2197 行数据的第 0 位为 0
第 2197 行数据的第 1 位为 0
第 2197 行数据的第 2 位为 0
第 2197 行数据的第 3 位为 0
第 2197 行数据的第 4 位为 0
第 2197 行数据的第 5 位为 0
第 2197 行数据的第 6 位为 0
第 2197 行数据的第 7 位为 0
第 2198 行数据的第 0 位为 1
第 2198 行数据的第 1 位为 0
第 2198 行数据的第 2 位为 0
第 2198 行数据的第 3 位为 0
第 2198 行数据的第 4 位为 0
第 2198 行数据的第 5 位为 0
第 2198 行数据的第 6 位为 0
第 2198 行数据的第 7 位为 1
第 2199 行数据的第 0 位为 0
第 2199 行数据的第 1 位为 0
第 2199 行数据的第 2 位为 0
第 2199 行数据的第 3 位为 0
第 2199 行数据的第 4 位为 0
第 2199 行数据的第 5 位为 0
第 2199 行数据的第 6 位为 0
第 2199 行数据的第 7 位为 0
第 2200 行数据的第 0 位为 0
第 2200 行数据的第 1 位为 0
第 2200 行数据的第 2 位为 0
第 2200 行数据的第 3 位为 0
第 2200 行数据的第 4 位为 0
第 2200 行数据的第 5 位为 0
第 2200 行数据的第 6 位为 0
第 2200 行数据的第 7 位为 0
第 2201 行数据的第 0 位为 0
第 2201 行数据的第 1 位为 0
第 2201 行数据的第 2 位为 0
第 2201 行数据的第 3 位为 0
第 2201 行数据的第 4 位为 0
第 2201 行数据的第 5 位为 0
第 2201 行数据的第 6 位为 0
第 2201 行数据的第 7 位为 0
第 2202 行数据的第 0 位为 0
第 2202 行数据的第 1 位为 0
第 2202 行数据的第 2 位为 0
第 2202 行数据的第 3 位为 0
第 2202 行数据的第 4 位为 0
第 2202 行数据的第 5 位为 0
第 2202 行数据的第 6 位为 0
第 2202 行数据的第 7 位为 0
第 2203 行数据的第 0 位为 0
第 2203 行数据的第 1 位为 0
第 2203 行数据的第 2 位为 0
第 2203 行数据的第 3 位为 0
第 2203 行数据的第 4 位为 0
第 2203 行数据的第 5 位为 0
第 2203 行数据的第 6 位为 0
第 2203 行数据的第 7 位为 0
第 2204 行数据的第 0 位为 0
第 2204 行数据的第 1 位为 0
第 2204 行数据的第 2 位为 0
第 2204 行数据的第 3 位为 0
第 2204 行数据的第 4 位为 0
第 2204 行数据的第 5 位为 0
第 2204 行数据的第 6 位为 0
第 2204 行数据的第 7 位为 0
第 2205 行数据的第 0 位为 0
第 2205 行数据的第 1 位为 0
第 2205 行数据的第 2 位为 0
第 2205 行数据的第 3 位为 0
第 2205 行数据的第 4 位为 0
第 2205 行数据的第 5 位为 0
第 2205 行数据的第 6 位为 0
第 2205 行数据的第 7 位为 0
第 2206 行数据的第 0 位为 0
第 2206 行数据的第 1 位为 0
第 2206 行数据的第 2 位为 0
第 2206 行数据的第 3 位为 0
第 2206 行数据的第 4 位为 0
第 2206 行数据的第 5 位为 0
第 2206 行数据的第 6 位为 0
第 2206 行数据的第 7 位为 0
第 2207 行数据的第 0 位为 0
第 2207 行数据的第 1 位为 0
第 2207 行数据的第 2 位为 0
第 2207 行数据的第 3 位为 0
第 2207 行数据的第 4 位为 0
第 2207 行数据的第 5 位为 0
第 2207 行数据的第 6 位为 0
第 2207 行数据的第 7 位为 0
第 2208 行数据的第 0 位为 0
第 2208 行数据的第 1 位为 1
第 2208 行数据的第 2 位为 1
第 2208 行数据的第 3 位为 1
第 2208 行数据的第 4 位为 1
第 2208 行数据的第 5 位为 1
第 2208 行数据的第 6 位为 1
第 2208 行数据的第 7 位为 1
第 2209 行数据的第 0 位为 0
第 2209 行数据的第 1 位为 0
第 2209 行数据的第 2 位为 0
第 2209 行数据的第 3 位为 0
第 2209 行数据的第 4 位为 0
第 2209 行数据的第 5 位为 0
第 2209 行数据的第 6 位为 0
第 2209 行数据的第 7 位为 0
第 2210 行数据的第 0 位为 1
第 2210 行数据的第 1 位为 0
第 2210 行数据的第 2 位为 0
第 2210 行数据的第 3 位为 0
第 2210 行数据的第 4 位为 0
第 2210 行数据的第 5 位为 0
第 2210 行数据的第 6 位为 0
第 2210 行数据的第 7 位为 1
第 2211 行数据的第 0 位为 0
第 2211 行数据的第 1 位为 0
第 2211 行数据的第 2 位为 0
第 2211 行数据的第 3 位为 0
第 2211 行数据的第 4 位为 0
第 2211 行数据的第 5 位为 0
第 2211 行数据的第 6 位为 0
第 2211 行数据的第 7 位为 0
第 2212 行数据的第 0 位为 0
第 2212 行数据的第 1 位为 1
第 2212 行数据的第 2 位为 1
第 2212 行数据的第 3 位为 1
第 2212 行数据的第 4 位为 1
第 2212 行数据的第 5 位为 1
第 2212 行数据的第 6 位为 1
第 2212 行数据的第 7 位为 1
第 2213 行数据的第 0 位为 0
第 2213 行数据的第 1 位为 0
第 2213 行数据的第 2 位为 0
第 2213 行数据的第 3 位为 0
第 2213 行数据的第 4 位为 0
第 2213 行数据的第 5 位为 0
第 2213 行数据的第 6 位为 0
第 2213 行数据的第 7 位为 0
第 2214 行数据的第 0 位为 1
第 2214 行数据的第 1 位为 0
第 2214 行数据的第 2 位为 0
第 2214 行数据的第 3 位为 0
第 2214 行数据的第 4 位为 0
第 2214 行数据的第 5 位为 0
第 2214 行数据的第 6 位为 0
第 2214 行数据的第 7 位为 1
第 2215 行数据的第 0 位为 0
第 2215 行数据的第 1 位为 0
第 2215 行数据的第 2 位为 0
第 2215 行数据的第 3 位为 0
第 2215 行数据的第 4 位为 0
第 2215 行数据的第 5 位为 0
第 2215 行数据的第 6 位为 0
第 2215 行数据的第 7 位为 0
第 2216 行数据的第 0 位为 0
第 2216 行数据的第 1 位为 1
第 2216 行数据的第 2 位为 1
第 2216 行数据的第 3 位为 1
第 2216 行数据的第 4 位为 1
第 2216 行数据的第 5 位为 1
第 2216 行数据的第 6 位为 1
第 2216 行数据的第 7 位为 1
第 2217 行数据的第 0 位为 0
第 2217 行数据的第 1 位为 0
第 2217 行数据的第 2 位为 0
第 2217 行数据的第 3 位为 0
第 2217 行数据的第 4 位为 0
第 2217 行数据的第 5 位为 0
第 2217 行数据的第 6 位为 0
第 2217 行数据的第 7 位为 0
第 2218 行数据的第 0 位为 1
第 2218 行数据的第 1 位为 0
第 2218 行数据的第 2 位为 0
第 2218 行数据的第 3 位为 0
第 2218 行数据的第 4 位为 0
第 2218 行数据的第 5 位为 0
第 2218 行数据的第 6 位为 0
第 2218 行数据的第 7 位为 1
第 2219 行数据的第 0 位为 0
第 2219 行数据的第 1 位为 0
第 2219 行数据的第 2 位为 0
第 2219 行数据的第 3 位为 0
第 2219 行数据的第 4 位为 0
第 2219 行数据的第 5 位为 0
第 2219 行数据的第 6 位为 0
第 2219 行数据的第 7 位为 0
第 2220 行数据的第 0 位为 0
第 2220 行数据的第 1 位为 1
第 2220 行数据的第 2 位为 1
第 2220 行数据的第 3 位为 1
第 2220 行数据的第 4 位为 1
第 2220 行数据的第 5 位为 1
第 2220 行数据的第 6 位为 1
第 2220 行数据的第 7 位为 1
第 2221 行数据的第 0 位为 0
第 2221 行数据的第 1 位为 0
第 2221 行数据的第 2 位为 0
第 2221 行数据的第 3 位为 0
第 2221 行数据的第 4 位为 0
第 2221 行数据的第 5 位为 0
第 2221 行数据的第 6 位为 0
第 2221 行数据的第 7 位为 0
第 2222 行数据的第 0 位为 1
第 2222 行数据的第 1 位为 0
第 2222 行数据的第 2 位为 0
第 2222 行数据的第 3 位为 0
第 2222 行数据的第 4 位为 0
第 2222 行数据的第 5 位为 0
第 2222 行数据的第 6 位为 0
第 2222 行数据的第 7 位为 1
第 2223 行数据的第 0 位为 0
第 2223 行数据的第 1 位为 0
第 2223 行数据的第 2 位为 0
第 2223 行数据的第 3 位为 0
第 2223 行数据的第 4 位为 0
第 2223 行数据的第 5 位为 0
第 2223 行数据的第 6 位为 0
第 2223 行数据的第 7 位为 0
第 2224 行数据的第 0 位为 0
第 2224 行数据的第 1 位为 0
第 2224 行数据的第 2 位为 0
第 2224 行数据的第 3 位为 0
第 2224 行数据的第 4 位为 0
第 2224 行数据的第 5 位为 0
第 2224 行数据的第 6 位为 0
第 2224 行数据的第 7 位为 0
第 2225 行数据的第 0 位为 0
第 2225 行数据的第 1 位为 0
第 2225 行数据的第 2 位为 0
第 2225 行数据的第 3 位为 0
第 2225 行数据的第 4 位为 0
第 2225 行数据的第 5 位为 0
第 2225 行数据的第 6 位为 0
第 2225 行数据的第 7 位为 0
第 2226 行数据的第 0 位为 0
第 2226 行数据的第 1 位为 0
第 2226 行数据的第 2 位为 0
第 2226 行数据的第 3 位为 0
第 2226 行数据的第 4 位为 0
第 2226 行数据的第 5 位为 0
第 2226 行数据的第 6 位为 0
第 2226 行数据的第 7 位为 0
第 2227 行数据的第 0 位为 0
第 2227 行数据的第 1 位为 0
第 2227 行数据的第 2 位为 0
第 2227 行数据的第 3 位为 0
第 2227 行数据的第 4 位为 0
第 2227 行数据的第 5 位为 0
第 2227 行数据的第 6 位为 0
第 2227 行数据的第 7 位为 0
第 2228 行数据的第 0 位为 0
第 2228 行数据的第 1 位为 0
第 2228 行数据的第 2 位为 0
第 2228 行数据的第 3 位为 0
第 2228 行数据的第 4 位为 0
第 2228 行数据的第 5 位为 0
第 2228 行数据的第 6 位为 0
第 2228 行数据的第 7 位为 0
第 2229 行数据的第 0 位为 0
第 2229 行数据的第 1 位为 0
第 2229 行数据的第 2 位为 0
第 2229 行数据的第 3 位为 0
第 2229 行数据的第 4 位为 0
第 2229 行数据的第 5 位为 0
第 2229 行数据的第 6 位为 0
第 2229 行数据的第 7 位为 0
第 2230 行数据的第 0 位为 0
第 2230 行数据的第 1 位为 0
第 2230 行数据的第 2 位为 0
第 2230 行数据的第 3 位为 0
第 2230 行数据的第 4 位为 0
第 2230 行数据的第 5 位为 0
第 2230 行数据的第 6 位为 0
第 2230 行数据的第 7 位为 0
第 2231 行数据的第 0 位为 0
第 2231 行数据的第 1 位为 0
第 2231 行数据的第 2 位为 0
第 2231 行数据的第 3 位为 0
第 2231 行数据的第 4 位为 0
第 2231 行数据的第 5 位为 0
第 2231 行数据的第 6 位为 0
第 2231 行数据的第 7 位为 0
第 2232 行数据的第 0 位为 0
第 2232 行数据的第 1 位为 0
第 2232 行数据的第 2 位为 0
第 2232 行数据的第 3 位为 0
第 2232 行数据的第 4 位为 0
第 2232 行数据的第 5 位为 0
第 2232 行数据的第 6 位为 0
第 2232 行数据的第 7 位为 0
第 2233 行数据的第 0 位为 0
第 2233 行数据的第 1 位为 0
第 2233 行数据的第 2 位为 0
第 2233 行数据的第 3 位为 0
第 2233 行数据的第 4 位为 0
第 2233 行数据的第 5 位为 0
第 2233 行数据的第 6 位为 0
第 2233 行数据的第 7 位为 0
第 2234 行数据的第 0 位为 0
第 2234 行数据的第 1 位为 0
第 2234 行数据的第 2 位为 0
第 2234 行数据的第 3 位为 0
第 2234 行数据的第 4 位为 0
第 2234 行数据的第 5 位为 0
第 2234 行数据的第 6 位为 0
第 2234 行数据的第 7 位为 0
第 2235 行数据的第 0 位为 0
第 2235 行数据的第 1 位为 0
第 2235 行数据的第 2 位为 0
第 2235 行数据的第 3 位为 0
第 2235 行数据的第 4 位为 0
第 2235 行数据的第 5 位为 0
第 2235 行数据的第 6 位为 0
第 2235 行数据的第 7 位为 0
第 2236 行数据的第 0 位为 0
第 2236 行数据的第 1 位为 0
第 2236 行数据的第 2 位为 0
第 2236 行数据的第 3 位为 0
第 2236 行数据的第 4 位为 0
第 2236 行数据的第 5 位为 0
第 2236 行数据的第 6 位为 0
第 2236 行数据的第 7 位为 0
第 2237 行数据的第 0 位为 0
第 2237 行数据的第 1 位为 0
第 2237 行数据的第 2 位为 0
第 2237 行数据的第 3 位为 0
第 2237 行数据的第 4 位为 0
第 2237 行数据的第 5 位为 0
第 2237 行数据的第 6 位为 0
第 2237 行数据的第 7 位为 0
第 2238 行数据的第 0 位为 0
第 2238 行数据的第 1 位为 0
第 2238 行数据的第 2 位为 0
第 2238 行数据的第 3 位为 0
第 2238 行数据的第 4 位为 0
第 2238 行数据的第 5 位为 0
第 2238 行数据的第 6 位为 0
第 2238 行数据的第 7 位为 0
第 2239 行数据的第 0 位为 0
第 2239 行数据的第 1 位为 0
第 2239 行数据的第 2 位为 0
第 2239 行数据的第 3 位为 0
第 2239 行数据的第 4 位为 0
第 2239 行数据的第 5 位为 0
第 2239 行数据的第 6 位为 0
第 2239 行数据的第 7 位为 0
第 2240 行数据的第 0 位为 0
第 2240 行数据的第 1 位为 1
第 2240 行数据的第 2 位为 1
第 2240 行数据的第 3 位为 1
第 2240 行数据的第 4 位为 1
第 2240 行数据的第 5 位为 1
第 2240 行数据的第 6 位为 1
第 2240 行数据的第 7 位为 1
第 2241 行数据的第 0 位为 0
第 2241 行数据的第 1 位为 0
第 2241 行数据的第 2 位为 0
第 2241 行数据的第 3 位为 0
第 2241 行数据的第 4 位为 0
第 2241 行数据的第 5 位为 0
第 2241 行数据的第 6 位为 0
第 2241 行数据的第 7 位为 0
第 2242 行数据的第 0 位为 1
第 2242 行数据的第 1 位为 0
第 2242 行数据的第 2 位为 0
第 2242 行数据的第 3 位为 0
第 2242 行数据的第 4 位为 0
第 2242 行数据的第 5 位为 0
第 2242 行数据的第 6 位为 0
第 2242 行数据的第 7 位为 1
第 2243 行数据的第 0 位为 0
第 2243 行数据的第 1 位为 0
第 2243 行数据的第 2 位为 0
第 2243 行数据的第 3 位为 0
第 2243 行数据的第 4 位为 0
第 2243 行数据的第 5 位为 0
第 2243 行数据的第 6 位为 0
第 2243 行数据的第 7 位为 0
第 2244 行数据的第 0 位为 0
第 2244 行数据的第 1 位为 1
第 2244 行数据的第 2 位为 1
第 2244 行数据的第 3 位为 1
第 2244 行数据的第 4 位为 1
第 2244 行数据的第 5 位为 1
第 2244 行数据的第 6 位为 1
第 2244 行数据的第 7 位为 1
第 2245 行数据的第 0 位为 0
第 2245 行数据的第 1 位为 0
第 2245 行数据的第 2 位为 0
第 2245 行数据的第 3 位为 0
第 2245 行数据的第 4 位为 0
第 2245 行数据的第 5 位为 0
第 2245 行数据的第 6 位为 0
第 2245 行数据的第 7 位为 0
第 2246 行数据的第 0 位为 1
第 2246 行数据的第 1 位为 0
第 2246 行数据的第 2 位为 0
第 2246 行数据的第 3 位为 0
第 2246 行数据的第 4 位为 0
第 2246 行数据的第 5 位为 0
第 2246 行数据的第 6 位为 0
第 2246 行数据的第 7 位为 1
第 2247 行数据的第 0 位为 0
第 2247 行数据的第 1 位为 0
第 2247 行数据的第 2 位为 0
第 2247 行数据的第 3 位为 0
第 2247 行数据的第 4 位为 0
第 2247 行数据的第 5 位为 0
第 2247 行数据的第 6 位为 0
第 2247 行数据的第 7 位为 0
第 2248 行数据的第 0 位为 0
第 2248 行数据的第 1 位为 1
第 2248 行数据的第 2 位为 1
第 2248 行数据的第 3 位为 1
第 2248 行数据的第 4 位为 1
第 2248 行数据的第 5 位为 1
第 2248 行数据的第 6 位为 1
第 2248 行数据的第 7 位为 1
第 2249 行数据的第 0 位为 0
第 2249 行数据的第 1 位为 0
第 2249 行数据的第 2 位为 0
第 2249 行数据的第 3 位为 0
第 2249 行数据的第 4 位为 0
第 2249 行数据的第 5 位为 0
第 2249 行数据的第 6 位为 0
第 2249 行数据的第 7 位为 0
第 2250 行数据的第 0 位为 1
第 2250 行数据的第 1 位为 0
第 2250 行数据的第 2 位为 0
第 2250 行数据的第 3 位为 0
第 2250 行数据的第 4 位为 0
第 2250 行数据的第 5 位为 0
第 2250 行数据的第 6 位为 0
第 2250 行数据的第 7 位为 1
第 2251 行数据的第 0 位为 0
第 2251 行数据的第 1 位为 0
第 2251 行数据的第 2 位为 0
第 2251 行数据的第 3 位为 0
第 2251 行数据的第 4 位为 0
第 2251 行数据的第 5 位为 0
第 2251 行数据的第 6 位为 0
第 2251 行数据的第 7 位为 0
第 2252 行数据的第 0 位为 0
第 2252 行数据的第 1 位为 1
第 2252 行数据的第 2 位为 1
第 2252 行数据的第 3 位为 1
第 2252 行数据的第 4 位为 1
第 2252 行数据的第 5 位为 1
第 2252 行数据的第 6 位为 1
第 2252 行数据的第 7 位为 1
